INPUT_ROWS_LEFT,OUTPUT_ROWS,RUNTIME_NS,SCAN_TYPE,TABLE_NAME,COLUMN_NAME
0,0,23578,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
1616,0,1354609,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
3101,0,1682663,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
4637,0,2030856,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
6066,0,2275369,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
7633,0,2583102,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
9149,0,2951650,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
10631,0,3310518,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
12134,0,3672509,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
13683,0,4037299,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
60000,15124,11638002,COLUMN_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
60000,15124,22044112,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,23012,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,21852,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,23693,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,22355,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,23884,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,22055,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,23816,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,22174,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,23500,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,22112,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,23751,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
60000,0,7424020,COLUMN_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
60000,0,15166161,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,21973,REFERENCE_SCAN,_cmc_1000_60000,float_Unencoded_Uniform_0_1000
0,0,20997,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
6054,5964,5897566,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
12034,11944,8138119,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
18165,18075,10801677,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
24035,23945,12659208,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
29980,29890,14804756,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
36013,35923,18764358,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
42035,41945,19910913,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
48106,48016,21800663,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
54039,53949,23730036,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
60000,59910,16029731,COLUMN_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
60000,59910,27349545,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
0,0,29871,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
0,0,24515,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
4562,0,2140998,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
9085,0,2927852,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
13520,0,3592802,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
18165,3128,8092707,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
22605,7568,10568359,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
26962,11925,11557651,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
31461,16424,13687562,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
36013,20976,15854292,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
40543,25506,16771661,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
60000,44963,18144736,COLUMN_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
60000,44963,24652333,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
0,0,24170,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
0,0,20665,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
3015,0,1597833,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
6054,0,2181128,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
9085,0,2749055,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
12034,0,3319070,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
15037,0,3895571,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
18165,0,4492415,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
21095,0,5034646,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
24035,0,5597069,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
26962,0,6141869,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
60000,30020,13958070,COLUMN_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
60000,30020,21841824,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
0,0,24297,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
0,0,20762,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
1558,0,1312618,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
3015,0,1605591,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
4562,0,1892914,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
6054,0,2774914,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
7539,0,2462815,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
9085,0,3064404,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
10552,0,3025866,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
12034,0,3313942,REFERENCE_SCAN,_cmc_1000_60000,float_Dictionary_Uniform_0_1000
