Aggregate,6438,3,16101.2,4690,2,16101.2,3565557,REFERENCE,AggregateHash,0.0,740de99e3d11c90f,12,1,1,ps_partkey
Aggregate,6318,3,15987.2,4675,2,15987.2,3508215,REFERENCE,AggregateHash,0.0,105a16bacc1036e7,12,1,1,ps_partkey
Aggregate,6450,3,16225.2,4760,2,16225.2,3585534,REFERENCE,AggregateHash,0.0,cc1a3c5869b87366,12,1,1,ps_partkey
Aggregate,6438,3,15983.2,4741,2,15983.2,3695890,REFERENCE,AggregateHash,0.0,cad43726fbdbba6c,12,1,1,ps_partkey
Aggregate,6347,3,16011.2,4728,2,16011.2,3554802,REFERENCE,AggregateHash,0.0,552c814842cf6b06,12,1,1,ps_partkey
Aggregate,6330,3,15972.0,4637,2,15972.0,3524349,REFERENCE,AggregateHash,0.0,3ff36253b90938e9,12,1,1,ps_partkey
Aggregate,6485,3,16167.2,4775,2,16167.2,3587350,REFERENCE,AggregateHash,0.0,dbfedd2d4d5f5d06,12,1,1,ps_partkey
Aggregate,6461,3,16101.2,4764,2,16101.2,3560459,REFERENCE,AggregateHash,0.0,d23e983d4ab3c73b,12,1,1,ps_partkey
Aggregate,6415,3,16092.4,4724,2,16092.4,3589794,REFERENCE,AggregateHash,0.0,91554c6238b82f8a,12,1,1,ps_partkey
Aggregate,6332,3,15998.8,4681,2,15998.8,3530635,REFERENCE,AggregateHash,0.0,471b80a40211645e,12,1,1,ps_partkey
Aggregate,6137,3,15934.8,4562,2,15934.8,3456948,REFERENCE,AggregateHash,0.0,3347262e5c031745,12,1,1,ps_partkey
Aggregate,6275,3,15906.0,4681,2,15906.0,3524489,REFERENCE,AggregateHash,0.0,be5b4aaa5a8ee23e,12,1,1,ps_partkey
Aggregate,6302,3,15995.6,4674,2,15995.6,3536851,REFERENCE,AggregateHash,0.0,41d75b22dd7dc3e4,12,1,1,ps_partkey
Aggregate,6344,3,16070.8,4744,2,16070.8,3590562,REFERENCE,AggregateHash,0.0,974af64e6b68ee73,12,1,1,ps_partkey
Aggregate,6428,3,15988.4,4760,2,15988.4,3584346,REFERENCE,AggregateHash,0.0,e86fc6f2f9ba034a,12,1,1,ps_partkey
Aggregate,6302,3,15995.6,4674,2,15995.6,3551868,REFERENCE,AggregateHash,0.0,41d75b22dd7dc3e4,12,1,1,ps_partkey
Aggregate,6482,3,16092.4,4822,2,16092.4,3661806,REFERENCE,AggregateHash,0.0,23636659cf2fc93b,12,1,1,ps_partkey
Aggregate,6561,3,16026.8,4821,2,16026.8,3635544,REFERENCE,AggregateHash,0.0,594a4a86f2514fd2,12,1,1,ps_partkey
Aggregate,6365,3,15964.8,4723,2,15964.8,3631562,REFERENCE,AggregateHash,0.0,1128ff18956d491d,12,1,1,ps_partkey
Aggregate,6585,3,15971.2,4871,2,15971.2,3802335,REFERENCE,AggregateHash,0.0,be53f6efc0018b31,12,1,1,ps_partkey
Aggregate,6444,3,15964.8,4731,2,15964.8,3570727,REFERENCE,AggregateHash,0.0,906458aa2d271c93,12,1,1,ps_partkey
Aggregate,6449,3,16154.0,4765,2,16154.0,3596918,REFERENCE,AggregateHash,0.0,d3bc3b94e973ebf9,12,1,1,ps_partkey
Aggregate,6341,3,16026.8,4726,2,16026.8,3569958,REFERENCE,AggregateHash,0.0,ba3e8cd98aa5e937,12,1,1,ps_partkey
Aggregate,6355,3,15971.2,4644,2,15971.2,3517085,REFERENCE,AggregateHash,0.0,8084ef499d2c5cc9,12,1,1,ps_partkey
Aggregate,6279,3,15906.0,4623,2,15906.0,3516456,REFERENCE,AggregateHash,0.0,3f4a9728511b4b05,11,1,1,ps_partkey
Aggregate,6490,3,15988.4,4783,2,15988.4,3583229,REFERENCE,AggregateHash,0.0,6d11d8e69ebd5e2c,12,1,1,ps_partkey
Aggregate,6463,3,16167.6,4782,2,16167.6,3587490,REFERENCE,AggregateHash,0.0,fa225aa886e22857,12,1,1,ps_partkey
Aggregate,6449,3,16154.0,4764,2,16154.0,3592588,REFERENCE,AggregateHash,0.0,90c890a82388a357,12,1,1,ps_partkey
Aggregate,6447,3,16101.2,4763,2,16101.2,3588816,REFERENCE,AggregateHash,0.0,e6990434ce021e71,12,1,1,ps_partkey
Aggregate,6440,3,16018.4,4794,2,16018.4,3577781,REFERENCE,AggregateHash,0.0,f75d77bb7c4354c,12,1,1,ps_partkey
Aggregate,6286,3,15830.0,4653,2,15830.0,3519040,REFERENCE,AggregateHash,0.0,72d57de357c3e038,11,1,1,ps_partkey
Aggregate,6260,3,15914.0,4608,2,15914.0,3530844,REFERENCE,AggregateHash,0.0,44f559945b82888e,12,1,1,ps_partkey
Aggregate,6223,3,16013.2,4664,2,16013.2,3609700,REFERENCE,AggregateHash,0.0,76fc217d169d20c2,12,1,1,ps_partkey
Aggregate,6359,3,15988.0,4678,2,15988.0,3580574,REFERENCE,AggregateHash,0.0,b624c1edf3e6c23e,11,1,1,ps_partkey
Aggregate,6437,3,16207.6,4823,2,16207.6,3591960,REFERENCE,AggregateHash,0.0,b7cfa74afb7c0cf0,12,1,1,ps_partkey
Aggregate,6348,3,15934.8,4691,2,15934.8,3560390,REFERENCE,AggregateHash,0.0,7d9ceec87f1f85f8,12,1,1,ps_partkey
Aggregate,6531,3,15973.2,4801,2,15973.2,3592658,REFERENCE,AggregateHash,0.0,ace00bb7438f0903,12,1,1,ps_partkey
Aggregate,6297,3,15886.0,4592,2,15886.0,3503745,REFERENCE,AggregateHash,0.0,99f53f0542d98439,12,1,1,ps_partkey
Aggregate,6401,3,16032.4,4683,2,16032.4,3559411,REFERENCE,AggregateHash,0.0,a5ac6de8d6d0f1e6,12,1,1,ps_partkey
Aggregate,6543,3,15936.0,4809,2,15936.0,3606068,REFERENCE,AggregateHash,0.0,5d30ac68cdd251c4,13,1,1,ps_partkey
Aggregate,6538,3,16013.2,4816,2,16013.2,3582810,REFERENCE,AggregateHash,0.0,4007c65b994df2dd,12,1,1,ps_partkey
Aggregate,6245,3,15983.2,4610,2,15983.2,3510031,REFERENCE,AggregateHash,0.0,cb3da92b09843d48,12,1,1,ps_partkey
Aggregate,6310,3,15943.6,4709,2,15943.6,3570028,REFERENCE,AggregateHash,0.0,c692cbed4454c250,12,1,1,ps_partkey
Aggregate,6401,3,16053.2,4735,2,16053.2,3549284,REFERENCE,AggregateHash,0.0,c80aa9353df50d80,12,1,1,ps_partkey
Aggregate,6440,3,16018.4,4794,2,16018.4,3580785,REFERENCE,AggregateHash,0.0,f75d77bb7c4354c,12,1,1,ps_partkey
Aggregate,6468,3,16225.2,4751,2,16225.2,3584347,REFERENCE,AggregateHash,0.0,fd11cf5939135cf,12,1,1,ps_partkey
Aggregate,6410,3,16070.8,4754,2,16070.8,3574708,REFERENCE,AggregateHash,0.0,30a1783885ba1e92,12,1,1,ps_partkey
Aggregate,6332,3,15998.8,4681,2,15998.8,3522394,REFERENCE,AggregateHash,0.0,471b80a40211645e,12,1,1,ps_partkey
Aggregate,6594,3,16225.2,4868,2,16225.2,3624368,REFERENCE,AggregateHash,0.0,35b97a6cec8a8f54,12,1,1,ps_partkey
Aggregate,6296,3,15943.6,4703,2,15943.6,3555640,REFERENCE,AggregateHash,0.0,787aac498aac6e03,12,1,1,ps_partkey
Aggregate,6413,3,15973.2,4773,2,15973.2,3614520,REFERENCE,AggregateHash,0.0,671594d9c08334de,12,1,1,ps_partkey
Aggregate,6256,3,15830.0,4668,2,15830.0,3520857,REFERENCE,AggregateHash,0.0,54244c4934e2f8d8,11,1,1,ps_partkey
Aggregate,6402,3,15934.8,4704,2,15934.8,3541950,REFERENCE,AggregateHash,0.0,2dcf18e6e322f33f,12,1,1,ps_partkey
Aggregate,6428,3,15914.0,4673,2,15914.0,3539925,REFERENCE,AggregateHash,0.0,754ffe261e95ee56,12,1,1,ps_partkey
Aggregate,6418,3,15878.8,4671,2,15878.8,3551519,REFERENCE,AggregateHash,0.0,857f1070fb43e16c,12,1,1,ps_partkey
Aggregate,6388,3,16058.4,4741,2,16058.4,3573102,REFERENCE,AggregateHash,0.0,cbefbae5f0eefa2c,12,1,1,ps_partkey
Aggregate,6318,3,15886.0,4651,2,15886.0,3515758,REFERENCE,AggregateHash,0.0,a431a4f31f283133,12,1,1,ps_partkey
Aggregate,6218,3,15988.0,4579,2,15988.0,3487960,REFERENCE,AggregateHash,0.0,11be50142766ecf1,11,1,1,ps_partkey
